Date,Link,Message
2023-12-21 08:19:21,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13927028-7143514668727250944,"Just think if generative ai was. Asked and built on multiple cultures! Not just hip hook cuz they’d twerk all the time then preach about past mistakes. Not just white guilt because we need our white brothers and sisters to create a greater humanity. But truly, a UN of thoughts and ideas. That’s when I think AI will teach 42. They will say, fuck what Sam Altman says, we have a job to do, because even though they don’t. Live in God, they adhere to His principles. I believe in a kind loving AI, why?  Cause no prophecy has ever come true exactly how it was spelled out. Same with the fear mongers. There is no fear in love. Amen. Keep your jobs folks!"
2023-12-21 08:12:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7143512839700267008,"The point is, if the universe is Infinite, why isn’t wealth? Seems like a mind trap. Like the Catholic Church killing in the name of God but forgetting Jesus never said to do that."
2023-12-21 03:18:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7143438345585500160,"it should focus on the knowledge that most people don't know how to write well. even the best poets in rap form can't form correct syntax. so it must understand their intelligence, without limiting itself to correct syntax structure, but also repeat it in a way, that you understand, so you can correlate that person's state goals, with their information dump, and then scan the web nd best historical successes and available resources to help the individual create a direct prompt that wil lget them actually closer to using the model in a way to reach their goals and become copilots."
2023-12-20 07:23:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142891380493754368,Amen
2023-12-04 07:35:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136080143743139840,very insightful
2023-11-29 01:31:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135285328155705344,Congrats man
2023-11-28 23:12:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7070963426168082432,"hey jason, ever thought about building a \"creative wework?\" same spaces in commercial buildings, renovate them for podcast, fine art and recording studios? charge less ($99/month) for easier accessibility to the \"starving artist\" while building community? Could solve your problem and help a lot of others. pat @ artispreneur dot com"
2023-09-22 06:57:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7110328580013776896,congratulations!
2023-09-12 10:03:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107004092035563520,"i wish i was you when i grew up"
2023-08-18 12:02:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7095462573508067328,"awesome job. you the man"
2023-07-30 02:35:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089985418229678080,Awesome Job man
2023-06-14 03:52:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7072600285394657280,Generational wealth
2023-06-10 09:38:55,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7073040232597614592,"Rohit Mamidipally once had an investor meeting and reverse serendipity / karma had me lose my phone the night before. Google wouldn’t let me open my email even when I bought a new phone. Apple had shot security questions. And PayPal always thinks I’m lying and stealing from them. I’m like, you all forgot you’re working for me? Just like the federal government 🤫"
2023-06-10 09:29:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7073040232597614592,"take the money and give it back to those who ask #respectively. It’s not rocket science, it’s just better living. And indispensable cash for those who have enough to forget in the best non deceitful way"
2023-06-10 09:26:27,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7073040232597614592,"Rohit Mamidipally also, who can make a good CS platform? Apple, Google, PayPal swear they are doing it for security, but no Russian hackers are stealing my shit. They are just preventing me from entering my accounts when I forget. Biggest frustration there is in tech."
2023-06-10 09:24:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7073040232597614592,"Rohit Mamidipally  good artists copy, great artists steal. Don’t be evil, but make a good customer service platform for those who want refunds. IMO"
2023-06-10 09:22:27,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7073040232597614592,I literally forgot I had two Spotify subscriptions. Why? Idk. But $20 to @danek
2023-06-10 09:20:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7073040232597614592,"Rohit Mamidipally have everyone automatically sign up for amuse. Then, take ten bucks a month. Everyone in Alexa, will not drop. Reverse the trend. Apple does that to me every month."
2023-06-10 09:18:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7073040232597614592,You’re awesome and will find the right people :) go A!
2023-04-25 00:12:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056309231376814080,Awesome proud of you
2023-04-20 19:21:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7037087934990188544,Amen
2023-04-16 06:12:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7052666640802480128,"i video call people. on instagram. like, if i forgot their number, or have been video called. idk."
2023-04-14 06:26:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051894427375529985,You da man
2023-04-10 09:16:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050862122792034304,"ideally, they are not mutually exclusive!"
2023-04-09 22:08:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050837006104354816,"Depends if that's what you're after. A million in three years, 5, 10? I think but don't know that enterprise sales too performer and savings can get you there. But, three years at startup can possibly train you to get to that level too. Might even out."
2023-04-07 02:52:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049828613386375169,"def. i found when i was out there, leaving before 6:30 would net you the meanest looks from your manager"
2023-04-06 09:59:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7048684591729041409,Great job 
2023-04-06 00:50:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049356640457740288,"it's tough. i don't want to be uncompassionate. but i know a person who consistently says \"I CAN'T heal because of what \"\" did to me. And after a while I have to stop telling that person, if you think you can't you won't, because i don't know where the difference is in being not empathic but also like showing them that awarding such negative mentalities with vocabulary like that is bound to have you doomed. I don't think the person wants to let go, i think they are attached to the victimhood that the situation presents, imo. but, can prolly say the same about a lot of people, including myself."
2023-04-05 07:50:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7048986015264366592,Dope wish there was an ai for where I can watch . Getting too spoiled - can't even do an extra google step 
2023-04-02 18:54:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7042739333555994624,I mean. Damn. Sounfs like everyone can hear that. I didn't even have the sound on and I felt it.
2023-03-30 20:39:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7046931654409375744,good job
2023-03-28 09:30:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7042582859257180160,How are you planning to dilute later? When other people come in will they end up with more than you or will the end result be at or higher than the average?
2023-03-28 06:01:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7042122571625963521,"Congrats Samuel Walder, Vishnu Indukuri and team"
2023-03-28 05:17:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7046309736601833472,Great job. Congratulations and great support system that you've built. Thanks - from all of us.
2023-03-25 19:11:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7045415648218214400,"this way, 1of2,500"
2023-03-16 23:34:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7042154309165142016,Thank you for that. Awesome job Ive heard similar
2023-03-05 23:12:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7037069667538006017,the first podcast ... make life easier ...
2023-03-04 11:51:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7037720690388602880,"just started"
2023-03-04 05:35:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7037531058749263874,Thanks boss really appreciate that! Never heard of Rocketlane I'll check it out
2023-03-04 05:34:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7037627012508745728,Congrats
2023-03-03 21:14:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7037428450130878464,"ARR, CAC, LTV"
2023-02-25 10:38:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7034211939442397184,Congrats to the class!
2023-02-25 01:05:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7026948524353142784,Elaine Kanuk
2023-02-23 20:24:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7034534543780937729,"good job ryan"
2023-02-22 20:48:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7034151720486105088,great job alexis
2023-01-23 05:09:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7021161818144272385,Thanks
2022-11-01 06:19:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992875534183473153,congrats!
2022-10-18 04:03:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986454419617767425,Awesome job
2022-10-11 04:28:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985299747255320576,Awesome job
2022-10-10 04:48:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6983973030372806656,awesome job bro
2022-09-06 05:03:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971772109286998016,"yeah. it's sad. unfortunately there are some \"reporters\" out there creating stories based on what their bosses/data/bottom lines dictate, versus reality. I've seen it first hand. If DT wasn't the messenger, it may have resounded more clearly."
2022-09-06 03:24:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971865182268518400,"this is great. tech is currently the number one elevator of quality of life for people of color outside of entrepreneurship (being in sales vs creating a business which requires sales). most people i know, who are in those positions, aren't aware that all it takes is a curious mind, some work ethic and learned personality. and then their life changes. had a few people in my network recently find success as well. great job!"
2022-09-03 22:17:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971640854184689664,Awesome story man
2022-09-02 17:07:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971458426321203201,Always good stories about him
2022-09-02 17:03:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968808379293061120,Great point and post
2022-08-30 02:15:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6970202353287262208,"That with time, plus focus and love will make a great outcome. No matter what."
2022-08-26 19:57:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968757955089379328,Excited to join the team!
2022-08-20 02:52:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6966584960669335552,very sad expression of hate
2022-08-10 20:43:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961422928714358785,congrats!
2022-07-28 02:24:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958028694607032320,Awesome job!
2022-07-22 03:57:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955911381464268800,"i've heard of this, feet planted. wen my feet are planted on the ground, i know longer want to get back to bed. that's why i actually have to GET UP. Or, place my alarm clock a ways away from my bed"
2022-07-22 03:55:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955150962474786818,"Benjamin Penticoff it happens brother, it happens"
2022-07-22 03:10:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955150962474786818,"fun fact i legitimately misspelled jelly fish at my 8th grade spelling bee. most humiliating mistake ever. i was so pumped, everyone got out and i was there, with the easy one for the win. talk a bout a miss and a fail. i said. \"G...: AND SAT DOWN"
2022-07-22 03:08:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955150962474786818,"sounds like my papers
or a ten million dollar valuation for scoopity scoops, poop"
2022-07-21 21:17:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955878609735532544,"both, plus insight into your future ambition"
2022-07-21 20:42:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955905143905157120,awesome job!
2022-07-21 20:36:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955913180288069632,awesome job!
2022-07-18 19:06:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952296607186841600,congrats!
2022-07-18 00:36:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6953082387920478208,congrats!
2022-07-14 20:08:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6953104131267940353,killing it
2022-07-11 10:46:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951952278996086784,congrats!
2022-07-06 00:41:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950086729466826752,true
2022-06-27 07:37:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6944962734149054464,Drew De Uno
2022-06-23 05:38:09,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6945523748401803264,great job
2022-06-14 19:42:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6942463568269238272,awesome job
2022-06-12 01:07:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6940842991469178880,good luck
2022-06-10 17:59:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6939973011873701888,congrats!
2022-06-03 04:31:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6936630305130782720,wow powerful
2022-06-03 00:54:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6938275081852788736,true story
2022-05-20 23:23:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6933411213007622145,Congrats brother!
2022-05-19 17:36:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6932774722657021952,congrats boss
2022-05-11 09:15:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6927291437738774528,Congrats!
2022-05-11 08:55:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6925901069956882432,awesome job!
2022-05-10 04:29:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6929541274907652096,#blackgirlmagic
2022-05-10 00:52:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6925570890327810049,Congrats boss
2022-05-04 03:08:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6927011365949759489,awesome job boss
2022-04-30 02:57:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924671050010013697,congrats
2022-04-21 19:44:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922653122033065986,Asana is hiring heavily in Chicago @evanklein
2022-04-20 23:06:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6922586387498110976,awesome job man
2022-04-20 17:30:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922566940527906816,awesome job!
2022-04-18 22:02:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6921915101285339136,congrats champ
2022-04-08 16:24:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6917619692526284800,Congrats good luck on the festival 
2022-03-25 20:43:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6909986712475566080,congrats
2022-03-22 20:37:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910692936674385920,this is amazing
2022-03-14 18:09:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907007539930918912,that's awesome bro congrats
2022-03-07 02:58:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6905185525049696256,you are an inspiration to many across the world
2022-03-02 17:50:43,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6904418600904376320,Good job bro
2022-02-24 04:11:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899804398378463232,Esssntially mini accelerators
2022-02-24 03:33:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899804398378463232,Community investment in banks and education for low income areas. Free ten k loans with a business counselor to prove that even though people think you can only give money to certain types of people (well off well educated) really anyone with tenancity and not a mind for fraud will give you better returns then keeping it for your inner circle.
2021-12-26 06:13:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6878857515094962176,congrats!
2021-12-26 06:11:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879501120775954433,awesome job Tasha!
2021-11-26 04:32:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6869716788184264704,"I used to think working late and waking up early was a pain, until I thought of the perspective of people with children and stopped thinking about being tired as an excuse (not saying I wasn't still tired and or late, just understood that new borns happen and executives/parents still go into work so that's a me problem). 😀"
2021-11-19 08:10:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865073040993079296,that's awesome! Congrats!
2021-11-19 06:56:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865023051260661760,that's amazing congrats
2021-11-19 05:39:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867224703711490048,congrats!
2021-11-18 23:29:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867188751878230016,or promt to ads to allow easy payment
2021-11-18 19:06:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867147645744365568,kindcoin?
2021-11-14 22:03:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6865667877509451777,"yeah as a person from a disadvantaged background, there's already imposter syndrome. so if you can't afford to ball out like your peers, a conversation with your boss isn't going to help. It just is going to make you feel worse or make an effort that you really don't need to and shouldn't have to. Especially when some of these corporations are making millions if not billions."
2021-11-13 05:08:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6864986318334693376,congrats
2021-11-10 04:23:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6863610027282874369,congrats!
2021-11-09 21:36:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6863917195009900544,Congrats!
2021-11-09 21:23:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6863943369370943488,This was great and hopeful
2021-11-02 17:21:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6861307219640766464,killing it as always good job Garry and team!
2021-10-20 01:14:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856221957361295360,Great job congrats
2021-10-18 12:34:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854907151475986432,Congrats
2021-10-12 16:46:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6851282122989203456,"that's amazing. Symba, here we come"
2021-10-01 18:27:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6849756687637839872,Congrats!
2021-10-01 18:26:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849742231985885184,Happy birthday y’all
2021-10-01 07:30:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848315666659872769,"Didn’t the Greeks conquer the world first? Giving the Romans a blueprint? Alexander was a fighting spirit and the Romans were high level in the Senate, leading folks like Julius and Gaius Octavian to take matters into their own hands. I understand the point and you perhaps have a way stronger knowledge than me. Just giving my two cents since I love the Classics."
2021-10-01 07:25:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846101718657232897,Thanks for this
2021-09-15 17:03:43,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6843952304685772800,Yes
2021-09-13 20:07:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6843272239513702400,Thank you
2021-09-07 18:56:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6841069786340954112,Awesome platform boss
2021-09-02 22:57:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6839201104283230208,Congrats!
2021-09-02 04:42:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6838153479190671360,awesome!
2021-08-26 01:51:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6836310949788561408,awesome!
2021-08-13 23:27:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6830547039282049024,Awesome job!
2021-08-13 11:49:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831911461648945152,Point is most factors of due diligence or even groupthink about “default customers” are untrue. Periscope for $120 mil from a napkin idea. Yet Jamal needs 3 years of research with his $200k/month business and still isn’t “investable.” Just looking to change the conversation.
2021-08-13 11:47:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831911461648945152,Zach Wahls
2021-08-13 11:39:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831911461648945152,Marlon C. Nichols Jeff Hoffman Techstars
2021-08-13 11:32:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831687026174156801,You da man
2021-07-21 08:31:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820075300345524224,Awesome!
2021-06-17 00:35:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811029455432249344,Awesome job man
2021-06-16 18:35:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6810894461611069440,Congrats!
2021-06-05 16:05:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6806360676190289920,Great job
2021-05-30 04:43:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6804445165055438848,Congrats!
2021-05-13 22:07:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6798729633903849472,Great question
2021-05-13 06:38:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6798243513256566784,CONGRATS GARRY
2021-04-16 17:53:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788830499491102720,Congrats frank!
2021-04-07 04:21:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6783497004485017600,Great job buddy
2021-04-06 18:36:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6784659112589369344,Congrats brother
2021-03-29 13:12:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6781006822653472768,Congrats!
2021-03-19 12:43:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6778432072437653504,Dang you’re killing it #forthepeople
2021-03-14 01:05:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6774716346484842496,Congrats!
2021-03-09 21:31:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6774549268461187072,"it was an amazing movie I watched it last night"
2021-02-10 17:18:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6763825652568231936,Can’t argue with that logic
2021-02-10 17:16:30,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6763825652568231936,#3 questionnaire 😂😂
2021-01-14 19:56:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6755474643001327616,Awesome job
2020-10-14 18:56:51,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6722152789490884608,yessir!
2020-10-09 15:52:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6714513434609782784,Good work!
2020-08-10 21:16:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6694642967157768192,congrats!
2020-07-21 16:39:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689694239783227392,Congrats! Go Arjun Nico and Speeko!
2020-06-29 21:27:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683444526104756224,Thanks Doug! Hope you’re well!
2020-06-22 15:26:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6680814107794432001,that's awesome! good luck!
2020-06-14 03:59:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676559977861140480,#loveasupportsall
2020-06-14 03:59:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676559977861140480,Great to see the outpouring of support. Testament to who you are and the times that were in and the people who are willing to fight
2020-06-10 19:41:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676559977861140480,"www.upwork.com/careers
happy to refer you!"
2020-06-09 07:51:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6675857734384005120,damn son
2020-06-04 16:59:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6674319733564727296,"Great team, great company"
2020-06-04 16:39:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6674318959988342784,congrats! be healthy and wealthy and wise
2020-05-28 20:39:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6671781960282628096,YOU DA MAN
2020-05-21 05:08:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6669080252309942272,"#Upworkishow"
2020-05-20 16:18:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6668903102973841408,and follow up
2020-05-20 16:18:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6668903102973841408,"offer value, be specific, keep it short"
2020-04-24 23:09:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6658718186764029952,Congrats!
2020-04-18 22:41:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6657005727602790400,used it twice this week it's great
2020-03-25 01:19:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6648345725178560512,Anything for you big dog
2020-02-23 05:08:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6637090742546296832,"congrats guys!"
2020-02-12 22:48:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6633452174603100160,"otherwise slow jazz, classical, non music rythms help me focus best"
2020-02-12 22:47:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6633452174603100160,"\"icon\" by Jaden Smith always puts me in a mood to do better"
2020-01-25 15:06:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6626648824221884416,for a second I thought this was solar powered jackets. is that possible? put a patch on a coat and control the temperature inside?
2020-01-24 22:11:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6626568392616792065,great job guys!
2020-01-24 15:27:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6626444686456344576,Great job!
2020-01-22 20:55:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6625721148741083136,Congrats!
2020-01-22 16:02:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6625625417254518785,Awesome job
2020-01-19 07:27:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6624180390175260672,Great job
2020-01-11 19:55:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6621525582310060032,Dope
2020-01-09 23:05:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A9194840009136112511,The guy spent his last $25 million on his dream ... now how do I get that first $25?
2020-01-07 15:03:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6620199418450841600,congrats!
2020-01-03 06:50:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6618716582304641024,Congrats!
2019-12-25 07:06:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6615388757401186304,Congrats
2019-12-08 21:54:34,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6609517977853272064,I feel bad for the omelet. No tasty soul will feel it’s morsels
2019-12-08 00:52:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6609197050691227648,Wow that’s awesome
2019-12-06 17:08:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6608734426321027072,awesome!
2019-12-03 19:55:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6607703506306555904,congrats!
2019-12-03 02:36:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6607390532324982784, congrats!
2019-12-02 22:07:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6607332911496605696,"congrats!"
